method,display_name,num_configs,average_precision_mean,average_precision_std,auroc_mean,auroc_std,best_f1_mean,best_f1_std,tecr_mean,tecr_std,ap_delta_pct,f1_delta_pct,tecr_reduction_pct
asl_class_thresholds,"ASL (ICCV 2021), class thresholds",12,0.842072949439122,0.010933468233311964,0.8706937141559291,0.006576335128401145,0.7734287275943027,0.007165239127417596,0.24897036429677422,0.040211444010772826,0.0,0.07461051129120631,5.313261419856743
asl_gate_class_thresholds,"ASL + gate, class thresholds",12,0.841894576496116,0.010820922880142279,0.8702491971486883,0.006667063062011873,0.7726718486717048,0.008738903009012948,0.2302582959576646,0.04368345281603013,-0.021182599812148446,-0.023322705669571148,12.429709709288774
asl_gate_global_threshold,"ASL + gate, global threshold",12,0.841894576496116,0.010820922880142279,0.8702491971486883,0.006667063062011873,0.772164346731171,0.009279108918404664,0.22492287443852055,0.03208056551006508,-0.021182599812148446,-0.08898881971555594,14.458841425527375
asl_global_threshold,"ASL (ICCV 2021), global threshold",12,0.842072949439122,0.010933468233311964,0.8706937141559291,0.006576335128401145,0.7728520986919438,0.008641348093943851,0.2629411130113481,0.02511609229240544,0.0,0.0,0.0
