config,method,average_precision_mean,auroc_mean,best_f1_mean,tecr_mean
asl_gate_openimages_10k_s20260525,asl_class_thresholds,0.8541132016848241,0.8744130468164866,0.7814503638639158,0.25229242724146606
asl_gate_openimages_10k_s20260525,asl_gate_global_threshold,0.8541640642460395,0.8743606333484303,0.7805884463959465,0.22446172975264314
asl_gate_openimages_10k_s20260525,asl_gate_class_thresholds,0.8541640642460395,0.8743606333484303,0.7825988003649476,0.25186610323463016
asl_gate_openimages_10k_s20260526,asl_global_threshold,0.8528160011992737,0.8792917452799072,0.7820851830831622,0.3117583967215944
asl_gate_openimages_10k_s20260526,asl_class_thresholds,0.8528160011992737,0.8792917452799072,0.7766874669143544,0.3483305900658057
asl_gate_openimages_10k_s20260526,asl_gate_global_threshold,0.8528443469608653,0.8794739575675417,0.7813391081317185,0.30732361701846966
asl_gate_openimages_10k_s20260526,asl_gate_class_thresholds,0.8528443469608653,0.8794739575675417,0.7779411413281474,0.3457429318070367
asl_gate_openimages_10k_s20260527,asl_global_threshold,0.8504026175452953,0.8744483351911505,0.776466371503209,0.3048082099695003
asl_gate_openimages_10k_s20260527,asl_class_thresholds,0.8504026175452953,0.8744483351911505,0.7746315364503991,0.2912407275310501
asl_gate_openimages_10k_s20260527,asl_gate_global_threshold,0.8495644515717669,0.8727182536682158,0.7764416415243427,0.21309412051347537
asl_gate_openimages_10k_s20260527,asl_gate_class_thresholds,0.8495644515717669,0.8727182536682158,0.7717624480092768,0.2633207107400656
