config,method,average_precision_mean,auroc_mean,best_f1_mean,tecr_mean
nuswide_heldout_ultrastrict_classB_s20260524,heldout_gate_global_threshold,0.7810913726004933,0.8651973124062098,0.7270808364128228,0.20239434561977085
nuswide_heldout_ultrastrict_classB_s20260525,clip_knn_class_thresholds,0.809178495992439,0.8737920206097483,0.7569063120482413,0.2394022010617137
nuswide_heldout_ultrastrict_classB_s20260525,clip_knn_global_threshold,0.809178495992439,0.8737920206097483,0.7536282329933383,0.22853129778049275
nuswide_heldout_ultrastrict_classB_s20260525,clip_knn_isotonic_class_thresholds,0.8028106613485558,0.8764647625766285,0.7570576955549453,0.23722828801823542
nuswide_heldout_ultrastrict_classB_s20260525,clip_knn_isotonic_global_threshold,0.8028106613485558,0.8764647625766285,0.7600618767196108,0.24978064076711531
nuswide_heldout_ultrastrict_classB_s20260525,heldout_gate_class_thresholds,0.8095140202865732,0.8734069728609999,0.7519801487822759,0.19302899502872842
nuswide_heldout_ultrastrict_classB_s20260525,heldout_gate_global_threshold,0.8095140202865732,0.8734069728609999,0.7537174490026601,0.18820001881581766
nuswide_heldout_ultrastrict_classB_s20260526,clip_knn_class_thresholds,0.7071543268261702,0.8584282507744352,0.6727024721836468,0.27830981078518896
nuswide_heldout_ultrastrict_classB_s20260526,clip_knn_global_threshold,0.7071543268261702,0.8584282507744352,0.6769029433098364,0.31713283645246787
nuswide_heldout_ultrastrict_classB_s20260526,clip_knn_isotonic_class_thresholds,0.6996888389394185,0.8542882259384831,0.6725509609161522,0.27830981078518896
nuswide_heldout_ultrastrict_classB_s20260526,clip_knn_isotonic_global_threshold,0.6996888389394185,0.8542882259384831,0.6788946205298901,0.30586773963102803
nuswide_heldout_ultrastrict_classB_s20260526,heldout_gate_class_thresholds,0.708533168596209,0.8588519816522503,0.6717198296065321,0.2222846088473303
nuswide_heldout_ultrastrict_classB_s20260526,heldout_gate_global_threshold,0.708533168596209,0.8588519816522503,0.6767789935388102,0.2271026561356237
nuswide_heldout_ultrastrict_s20260522,clip_knn_class_thresholds,0.8072828868505677,0.8697091465102502,0.7518188783000335,0.24208588461594935
nuswide_heldout_ultrastrict_s20260522,clip_knn_global_threshold,0.8072828868505677,0.8697091465102502,0.7525684807617921,0.2649264349588124
nuswide_heldout_ultrastrict_s20260522,clip_knn_isotonic_class_thresholds,0.79873002751661,0.8681865222431473,0.7520475902624613,0.24208588461594935
nuswide_heldout_ultrastrict_s20260522,clip_knn_isotonic_global_threshold,0.79873002751661,0.8681865222431473,0.7503839410862149,0.2573750055063654
nuswide_heldout_ultrastrict_s20260522,heldout_gate_class_thresholds,0.8062026144481871,0.868473177532049,0.7458984656532351,0.22019771522546727
nuswide_heldout_ultrastrict_s20260522,heldout_gate_global_threshold,0.8062026144481871,0.868473177532049,0.7484945827166156,0.2107387339764768
nuswide_heldout_ultrastrict_s20260523,clip_knn_class_thresholds,0.7596614400216659,0.8675591550212008,0.70923067266274,0.1743183489920422
nuswide_heldout_ultrastrict_s20260523,clip_knn_global_threshold,0.7596614400216659,0.8675591550212008,0.7159394411581721,0.2234738340551301
nuswide_heldout_ultrastrict_s20260523,clip_knn_isotonic_class_thresholds,0.7488176089511642,0.8661640773058086,0.7091597276019548,0.18590346229292587
nuswide_heldout_ultrastrict_s20260523,clip_knn_isotonic_global_threshold,0.7488176089511642,0.8661640773058086,0.7145553139002994,0.22058046259550562
nuswide_heldout_ultrastrict_s20260523,heldout_gate_class_thresholds,0.7587907179958705,0.8665928397415051,0.7110604400793097,0.1820020350016208
nuswide_heldout_ultrastrict_s20260523,heldout_gate_global_threshold,0.7587907179958705,0.8665928397415051,0.7129249703187741,0.1838181725179524
nuswide_heldout_ultrastrict_s20260524,clip_knn_class_thresholds,0.8468274040702648,0.8852077327150034,0.7735219685439877,0.1872057282432456
