method,num_configs,average_precision_mean,average_precision_std,auroc_mean,auroc_std,best_f1_mean,best_f1_std,tecr_mean,tecr_std,ap_delta_pct,f1_delta_pct,tecr_reduction_pct
clip_knn_class_thresholds,10,0.7863049875032917,0.04805019072845189,0.8699035738847332,0.010281069849490504,0.7317532687629446,0.040528481416621305,0.23630518893968716,0.04817712756614757,0.0,-0.2925181121438198,8.08186120662198
clip_knn_global_threshold,10,0.7863049875032917,0.04805019072845189,0.8699035738847332,0.010281069849490504,0.7339000593616115,0.037531038973429715,0.2570822168961401,0.05153893890267799,0.0,0.0,0.0
clip_knn_isotonic_class_thresholds,10,0.7755669038908626,0.04742786055896479,0.8690958325815222,0.010665885227114901,0.7322295678553348,0.04033987615077256,0.23759609697269607,0.04644311666635414,-1.3656384969050148,-0.22761839094683117,7.579723000177919
clip_knn_isotonic_global_threshold,10,0.7755669038908626,0.04742786055896479,0.8690958325815222,0.010665885227114901,0.7348678300557155,0.04023503309328318,0.24272453783313294,0.052219395581365874,-1.3656384969050148,0.13186682324918375,5.5848588970304265
heldout_gate_class_thresholds,10,0.7860548697739869,0.04792285406291552,0.8690783703342309,0.010605781369493706,0.7292814211579681,0.04017037347025332,0.19948682088459346,0.038647055149486825,-0.03180925128034824,-0.6293279506832232,22.403492823004118
heldout_gate_global_threshold,10,0.7860548697739869,0.04792285406291552,0.8690783703342309,0.010605781369493706,0.7310213139134702,0.03820091067446936,0.1919767313701915,0.03644830227251797,-0.03180925128034824,-0.39225306108373403,25.324772095088502
