method,num_configs,average_precision_mean,average_precision_std,auroc_mean,auroc_std,best_f1_mean,best_f1_std,tecr_mean,tecr_std,ap_delta_pct,f1_delta_pct,tecr_reduction_pct
asl_class_thresholds,10,0.8004312886710636,0.041822582082801,0.8827242274259154,0.006931117708427323,0.7503297297735265,0.035971916506857514,0.2157047313923092,0.034769916541654816,0.0,0.3907734767466572,14.321895454558016
asl_global_threshold,10,0.8004312886710636,0.041822582082801,0.8827242274259154,0.006931117708427323,0.7474090534299191,0.03447552387592561,0.25176179204326776,0.06226718370868494,0.0,0.0,0.0
db_loss_class_thresholds,10,0.793517352574345,0.04512834619829794,0.8788292609138717,0.007426715210895724,0.7396197008671901,0.046025574624429175,0.2319226654501522,0.0350464109902892,-0.8637763409021255,-1.0421806542191459,7.880118119633506
db_loss_global_threshold,10,0.793517352574345,0.04512834619829794,0.8788292609138717,0.007426715210895724,0.7432299583983276,0.03692279733959746,0.259740426241915,0.05774195603924025,-0.8637763409021255,-0.5591442881797233,-3.1691203553540173
